;id;ZL;Artikel;FarbNr;Farbe;GrNr;Groesse;Lagerplatz;Bez;Erfasser;Zählmenge;ItemNo;ArtikelID;StorageID;Total_Value;Counted
111;41723;B-1;0451;034;tinte;009;3XL;B-1-10-B-4;HAKRO Zip-Sweatshirt Premium;Team33;14+22+75+50;0451034009;7e904a20-148b-4a4c-8bfb-b0de7b0458fb;c7cc6140-e622-466d-8b46-81e31ccd1078;161;1
112;41724;B-1;0451;043;titan;003;XS;B-1-14-B-1;HAKRO Zip-Sweatshirt Premium;Team33;3;0451043003;e01d05bf-b5c1-4ae4-97ac-37c33677f915;2690ab7a-d1a3-46bd-a0e5-576f640d3cf7;3;1
113;41725;B-1;0451;043;titan;004;S;B-1-13-B-1;HAKRO Zip-Sweatshirt Premium;Team33;60+10+26;0451043004;b2ce3bd9-318b-4c46-96d3-71d450893c0e;34febe16-a374-48c7-b02a-c6d7fc9cb7d6;96;1
114;41726;B-1;0451;043;titan;005;M;B-1-14-B-2;HAKRO Zip-Sweatshirt Premium;Team33;28+60+19;0451043005;e8794c97-385e-426a-aa4d-e3a2e966f911;bc18d510-8b6e-4adf-a8a8-e32b29eb17ad;107;1
115;41727;B-1;0451;043;titan;006;L;B-1-13-B-2;HAKRO Zip-Sweatshirt Premium;Team33;91;0451043006;dbcddfab-84f5-45b3-ba63-108e7028616a;e5a5ddbb-a397-4f6f-970b-b9c8510a4566;91;1
116;41728;B-1;0451;043;titan;007;XL;B-1-14-B-3;HAKRO Zip-Sweatshirt Premium;Team33;100+50+16+19;0451043007;7070e6e1-062c-4f28-a64b-7b8ff315d861;d87ed591-f4a7-4d45-8ec9-a20f0b5ca1b0;185;1
117;41729;B-1;0451;043;titan;008;2XL;B-1-14-B-4;HAKRO Zip-Sweatshirt Premium;Team33;50+8;0451043008;18f4158a-03b4-41dc-9439-75baca5ce137;7e19dc93-ded8-44f7-85a1-868f556d88fa;58;1
118;41730;B-1;0451;043;titan;009;3XL;B-1-13-B-4;HAKRO Zip-Sweatshirt Premium;Team33;75+16;0451043009;2ff0f870-bb5e-4224-9e9c-5b72b0604d69;fecb4b2e-57fb-40cb-a177-c20698afc5a7;91;1
119;41731;B-1;0451;002;rot;003;XS;B-1-16-B-1;HAKRO Zip-Sweatshirt Premium;Team33;16+20+13;0451002003;a879de6d-e4f7-458f-a049-4f11cde51954;91990cab-1fc7-47f4-8bb1-30532e8deaa0;49;1
120;41732;B-1;0451;002;rot;004;S;B-1-15-B-1;HAKRO Zip-Sweatshirt Premium;Team33;11+22+25;0451002004;c51d57e7-5afc-4a37-82ac-ed34308ffa8e;e4857dc7-4dc8-46f0-954c-44f33e50f36e;58;1
121;41733;B-1;0451;002;rot;005;M;B-1-16-B-2;HAKRO Zip-Sweatshirt Premium;Team33;4;0451002005;530cf8ca-8f0b-4f22-9aef-ab19489759f3;fa078974-6faf-485c-b889-47704b2129da;4;1
122;41734;B-1;0451;002;rot;006;L;B-1-15-B-2;HAKRO Zip-Sweatshirt Premium;Team33;30;0451002006;a5e896a6-e68a-42da-806e-4b9458920337;a9bb86cb-00fe-4f7f-a8a4-7629781b26d7;30;1
123;41735;B-1;0451;002;rot;007;XL;B-1-16-B-3;HAKRO Zip-Sweatshirt Premium;Team33;0+0;0451002007;fea2698a-f7ae-4755-a116-f66c3be6f9c9;c508885d-fd86-4d14-9150-5d1fb24583d4;0;1
124;41736;B-1;0451;002;rot;008;2XL;B-1-16-B-4;HAKRO Zip-Sweatshirt Premium;Team33;19;0451002008;96fe08d7-1ab7-4456-a251-9e94a7db586e;9e2775ae-36ae-4e22-87c6-957ead9c5971;19;1
125;41737;B-1;0451;002;rot;009;3XL;B-1-15-B-4;HAKRO Zip-Sweatshirt Premium;Team33;16;0451002009;9a465756-ab85-44f0-9ab1-5f477848a742;a7a4d977-749a-45c1-981a-fabc669a88a6;16;1
126;41738;B-1;0451;015;grau-meliert;003;XS;B-1-18-B-1;HAKRO Zip-Sweatshirt Premium;Team33;30+10;0451015003;eaf4f080-829d-4e27-9ba5-8b09b40ddce8;4fefda1d-f447-427f-8164-6750e1c2d733;40;1
127;41739;B-1;0451;015;grau-meliert;004;S;B-1-17-B-1;HAKRO Zip-Sweatshirt Premium;Team33;90+6;0451015004;75a9cfb3-4227-482d-b529-caeb6136f2a2;eeecff55-19a7-4757-9e88-4946894a53fd;96;1
128;41740;B-1;0451;015;grau-meliert;005;M;B-1-18-B-2;HAKRO Zip-Sweatshirt Premium;Team33;121;0451015005;68eaa1f5-26e1-4eb8-aff2-aa33bd66ae9b;30c8d637-a3c6-497c-bc25-0fd102f7b4b2;121;1
129;41741;B-1;0451;015;grau-meliert;006;L;B-1-17-B-2;HAKRO Zip-Sweatshirt Premium;Team33;90+29;0451015006;4f7e0bce-297a-4c9d-b464-1da40c9dac72;0b10a78b-c17c-406c-846e-8c6da20259b8;119;1
130;41742;B-1;0451;015;grau-meliert;007;XL;B-1-18-B-3;HAKRO Zip-Sweatshirt Premium;Team33;75+75+21;0451015007;aaff79bd-da30-4144-9638-c098436728b2;2b8d6af4-87cc-4c53-9ae5-21da6a50b051;171;1
131;41743;B-1;0451;015;grau-meliert;008;2XL;B-1-18-B-4;HAKRO Zip-Sweatshirt Premium;Team33;75+20;0451015008;9e4f76a7-42cc-472a-ba00-9e1cfa038a3b;a4663b80-5e2d-4aae-9ab7-0f4d6f486549;95;1
132;41744;B-1;0451;015;grau-meliert;009;3XL;B-1-17-B-4;HAKRO Zip-Sweatshirt Premium;Team33;77;0451015009;c38d7d25-071e-4fbe-bc80-ec536f54a002;3acee25c-c8df-40c7-880a-c34bf1951e70;77;1
133;41745;B-1;0451;001;weiß;003;XS;B-1-22-B-1;HAKRO Zip-Sweatshirt Premium;Team34;30+30+25+24;0451001003;21e8419e-7ee6-4fee-9647-acbf28f94a37;25870860-e6e5-430d-8344-aa2623e2be49;109;1
134;41746;B-1;0451;001;weiß;004;S;B-1-21-B-1;HAKRO Zip-Sweatshirt Premium;Team34;30+30+27+6;0451001004;219619b2-3ec4-4551-a770-23b66431669b;41eabff5-1e9e-401a-b616-c0ce8ef47986;93;1
135;41747;B-1;0451;001;weiß;005;M;B-1-22-B-2;HAKRO Zip-Sweatshirt Premium;Team34;27+30+8+20;0451001005;ba036602-ff64-4662-9304-80b775362f12;0c732c72-ab84-4cc0-bb2c-2f51d96182df;85;1
136;41748;B-1;0451;001;weiß;006;L;B-1-21-B-2;HAKRO Zip-Sweatshirt Premium;Team34;1+30+30+30+30;0451001006;df22c295-4e55-450b-9df4-6461a84f08f0;5e697cab-74e1-4bbb-9637-25cc326ab30e;121;1
137;41749;B-1;0451;001;weiß;007;XL;B-1-22-B-3;HAKRO Zip-Sweatshirt Premium;Team34;25+25+25+25+25+25+25;0451001007;604c494e-e44e-40c9-b2a7-a569fa540349;c1ee7bda-c668-456c-872a-7dd743d85baa;175;1
138;41750;B-1;0451;001;weiß;008;2XL;B-1-22-B-4;HAKRO Zip-Sweatshirt Premium;Team34;7+25+25+10;0451001008;a3f13547-a028-4707-a05b-313215da4e56;b00bcb5e-b219-4a7c-876e-9a4334cadefd;67;1
139;41751;B-1;0451;001;weiß;009;3XL;B-1-21-B-4;HAKRO Zip-Sweatshirt Premium;Team34;25+25+25+16;0451001009;229a42b3-1870-440c-8369-0511c9df2861;eb821824-6483-4da1-941d-40b8e7782e9f;91;1
140;41752;B-1;0451;003;marine;003;XS;B-1-24-B-1;HAKRO Zip-Sweatshirt Premium;Team34;22+15;0451003003;1f2bc6c3-702f-428b-8e51-c302f78ab169;7e7d4b29-080d-4ea9-a645-47e3b79813e0;37;1
141;41753;B-1;0451;003;marine;004;S;B-1-23-B-1;HAKRO Zip-Sweatshirt Premium;Team34;30+18+30+30;0451003004;581b821d-b2d7-48a3-8e2b-47fdd26c91ce;bf54e036-9389-4d0e-b4e2-a74b3f6407ca;108;1
142;41754;B-1;0451;003;marine;005;M;B-1-24-B-2;HAKRO Zip-Sweatshirt Premium;Team34;2+30+30+30+25;0451003005;80a92d3f-482d-46be-839c-aebd47652b00;72190148-dc06-422a-a58b-775594f81e02;117;1
143;41755;B-1;0451;003;marine;006;L;B-1-23-B-2;HAKRO Zip-Sweatshirt Premium;Team34;29+3+11;0451003006;cd2a43da-184e-49a9-a000-8f29736bce52;73f69fc9-bc27-404a-89c9-847e9cc7f2b4;43;1
144;41756;B-1;0451;003;marine;007;XL;B-1-24-B-3;HAKRO Zip-Sweatshirt Premium;Team34;0+6;0451003007;e85ef267-1d31-404f-8296-074e6984836b;73e6896b-50fe-41b6-a7b3-6e94d09af6cf;6;1
145;41757;B-1;0451;003;marine;008;2XL;B-1-24-B-4;HAKRO Zip-Sweatshirt Premium;Team34;25+25+9;0451003008;f5a51143-8d66-4145-ad9b-a9fb5d49fbee;df638e06-6333-461c-a1a1-7da3d9ababb5;59;1
146;41758;B-1;0451;003;marine;009;3XL;B-1-23-B-4;HAKRO Zip-Sweatshirt Premium;Team34;22+16;0451003009;732fddc0-fabf-4033-8e3f-29552455d767;14fea0a9-1630-4983-8dc9-6c591a31feb2;38;1
147;41759;B-1;0475;034;tinte;003;XS;B-1-26-B-1;HAKRO Sweatshirt Mikralinar®;Team34;30+30+30+23;0475034003;6036f93f-3e9d-4b23-b592-a2efdefb47bb;47af23c5-c603-4146-9fde-368233512ad7;113;1
148;41760;B-1;0475;034;tinte;004;S;B-1-25-B-1;HAKRO Sweatshirt Mikralinar®;Team34;30+30+30;0475034004;8fe9b7c0-2eb2-4f06-95a1-176a10b4888e;d3731b12-192a-4651-8773-1bbfa6138e8b;90;1
149;41761;B-1;0475;034;tinte;005;M;B-1-26-B-2;HAKRO Sweatshirt Mikralinar®;Team34;20+30;0475034005;369d45fd-92e1-4ec7-ba22-287c72e8f70f;16ce3cd5-977f-498a-b841-1e6a9e9f98a3;50;1
150;41762;B-1;0475;034;tinte;006;L;B-1-25-B-2;HAKRO Sweatshirt Mikralinar®;Team34;2+25+30;0475034006;1ffcafef-0253-4f42-b749-0c764a121bde;a995a343-239c-4f8b-843e-31ae4bce9ff0;57;1
151;41763;B-1;0475;034;tinte;007;XL;B-1-26-B-3;HAKRO Sweatshirt Mikralinar®;Team34;30+30+11;0475034007;08add1b9-158b-4bfe-90da-0d44d72ccdf2;8e91d5f5-1c0d-460b-acf2-e3d6ba08601b;71;1
152;41764;B-1;0475;034;tinte;008;2XL;B-1-26-B-4;HAKRO Sweatshirt Mikralinar®;Team34;20+20+20+4;0475034008;fa4b51da-1e36-4ed9-84c3-9d3839cb8f58;7d20d2c8-ed10-4d8b-993e-581540d30bb8;64;1
153;41765;B-1;0475;034;tinte;009;3XL;B-1-25-B-4;HAKRO Sweatshirt Mikralinar®;Team34;20+20+20+17;0475034009;1022a6ad-a3d8-40fc-ab96-817b50adacc5;7ff5d929-c8a6-470a-83c3-2518d2d86169;77;1
154;41766;B-1;0475;001;weiß;003;XS;B-1-28-B-1;HAKRO Sweatshirt Mikralinar®;Team34;30+28+30+25;0475001003;22357efb-dc3a-4560-a54d-ad12f5a616cb;0dc68afe-95e7-4aeb-a6ae-415095c53b0d;113;1
155;41767;B-1;0475;001;weiß;004;S;B-1-27-B-1;HAKRO Sweatshirt Mikralinar®;Team34;30+30+30+20;0475001004;0531ba69-be3c-4f70-bfc0-eaaa98cbcfb0;427c521d-4aab-45f3-b278-bd34d4729906;110;1
156;41768;B-1;0475;001;weiß;005;M;B-1-28-B-2;HAKRO Sweatshirt Mikralinar®;Team34;30+15;0475001005;d67a3dfd-4f9c-4a5e-8baf-2e88b8386e99;d405af5b-dd25-42b7-98c9-75fbc558b01f;45;1
157;41769;B-1;0475;001;weiß;006;L;B-1-27-B-2;HAKRO Sweatshirt Mikralinar®;Team34;10+30+30+27;0475001006;b8d04dfa-d49e-453e-8a77-49a7e1989e70;67164a13-1f69-4082-b283-da28a4c52e2e;97;1
158;41770;B-1;0475;001;weiß;007;XL;B-1-28-B-3;HAKRO Sweatshirt Mikralinar®;Team34;30+12+30+30+30+30+30+30;0475001007;9b3f8221-6ce1-4d91-8175-8b007bdd429c;ec948651-293b-46d4-885a-9db8ff7ffdd4;222;1
159;41771;B-1;0475;001;weiß;008;2XL;B-1-28-B-4;HAKRO Sweatshirt Mikralinar®;Team34;20+20+20+11;0475001008;828bb045-1ca9-4f35-ad70-d40985b77158;6d36c800-1a14-4285-9507-b4016434c38a;71;1
160;41772;B-1;0475;001;weiß;009;3XL;B-1-27-B-4;HAKRO Sweatshirt Mikralinar®;Team34;20+20+16;0475001009;2c6ca19c-c187-40cb-9cc0-d35d8e64ca4d;f1231013-99c3-4f81-bf9d-0e50ec010859;56;1
161;41773;B-1;0475;005;schwarz;003;XS;B-1-30-B-1;HAKRO Sweatshirt Mikralinar®;Team34;30;0475005003;0c7926b9-339d-43b8-add4-cf4d8cbb3884;8b2f30c4-c138-4594-ba57-658359486399;30;1
162;41774;B-1;0475;005;schwarz;004;S;B-1-29-B-1;HAKRO Sweatshirt Mikralinar®;Team34;6;0475005004;a1669028-dccd-49df-8f38-5aa6197aa867;8c794a95-ccb0-4ac4-afa2-fd05ed97f3ec;6;1
163;41775;B-1;0475;005;schwarz;005;M;B-1-30-B-2;HAKRO Sweatshirt Mikralinar®;Team34;9;0475005005;ab8d6b6e-abcf-4a5d-8203-ed29171e3243;58ba9edf-3be8-45db-920e-62d1eeee2ef2;9;1
164;41776;B-1;0475;005;schwarz;006;L;B-1-29-B-2;HAKRO Sweatshirt Mikralinar®;Team34;30+1;0475005006;82e80db6-543f-44eb-b481-0ab0158f8b79;236e1037-a8c2-4495-be3d-0d7ae7c9dfac;31;1
165;41777;B-1;0475;005;schwarz;007;XL;B-1-30-B-3;HAKRO Sweatshirt Mikralinar®;Team34;11+30;0475005007;843ac22f-cc0c-4318-babb-e4a417aa3717;792731d2-c126-4d45-9454-539fe488e37a;41;1
166;41778;B-1;0475;005;schwarz;008;2XL;B-1-30-B-4;HAKRO Sweatshirt Mikralinar®;Team34;16;0475005008;6ca8ed76-96f7-49b5-b36c-d566a503d4f0;4f9a5751-1bf8-4fd1-8dda-f35b08d03bf5;16;1
167;41779;B-1;0475;005;schwarz;009;3XL;B-1-29-B-4;HAKRO Sweatshirt Mikralinar®;Team34;0;0475005009;f433cb5e-6d17-4f14-8db3-95b26d445747;4a20c006-f43c-4ae8-93b0-6c06d9ce2130;0;1
168;41780;B-1;0601;034;tinte;003;XS;B-1-32-B-1;HAKRO Kapuzen-Sweatshirt Premium;Team34;11;0601034003;7d1de4e9-e6e6-4828-90c2-89dc4d7a15e3;a0d7c488-33a2-4458-b839-78aadaf51341;11;1
169;41781;B-1;0601;034;tinte;004;S;B-1-31-B-1;HAKRO Kapuzen-Sweatshirt Premium;Team34;20+6;0601034004;da8dc74b-5907-43c9-85a0-28de0e7994a2;80775cb5-20ce-4264-8bc1-19f20a70fc0a;26;1
170;41782;B-1;0601;034;tinte;005;M;B-1-32-B-2;HAKRO Kapuzen-Sweatshirt Premium;Team34;20+20+20+11;0601034005;c2d6c177-bffc-4571-b4f1-3ff1211b95b4;a7b37dfe-5f01-4fb4-bde4-50baa6d334ab;71;1
171;41783;B-1;0601;034;tinte;006;L;B-1-31-B-2;HAKRO Kapuzen-Sweatshirt Premium;Team34;20+11;0601034006;13e31938-2367-47e0-ac82-d68fd49d299b;2daf107e-3321-47a0-81a9-8f963a496cd7;31;1
172;41784;B-1;0601;034;tinte;007;XL;B-1-32-B-3;HAKRO Kapuzen-Sweatshirt Premium;Team34;0+7+15+15+15;0601034007;c620b070-c7f8-4941-b520-bfd57bb6a99c;15b3ff55-9dc0-4483-8711-ab5c7eac3b75;52;1
173;41785;B-1;0601;034;tinte;008;2XL;B-1-32-B-4;HAKRO Kapuzen-Sweatshirt Premium;Team34;13;0601034008;78a2c97f-68b5-4f1d-b81a-0b78dc87ffdf;74548ac2-4b66-4fa5-a2c4-3b304bfb6407;13;1
174;41786;B-1;0601;034;tinte;009;3XL;B-1-31-B-4;HAKRO Kapuzen-Sweatshirt Premium;Team34;11;0601034009;2fd20fbc-395a-460e-b386-4604ef5c3da6;9eb95615-f463-4d88-a639-08e22e571a3b;11;1
175;41787;B-1;0601;015;grau-meliert;003;XS;B-1-34-B-1;HAKRO Kapuzen-Sweatshirt Premium;Team34;20+20+20+7;0601015003;da71016a-762b-4f6a-aef4-5c76cd84fd1d;8f159ed6-2555-43ea-85a0-191adb33719a;67;1
176;41788;B-1;0601;015;grau-meliert;004;S;B-1-33-B-1;HAKRO Kapuzen-Sweatshirt Premium;Team34;20+20+20;0601015004;9f13e016-59cd-453d-bc77-c92a7dc5ec65;868bf032-fd68-4617-8f2b-2ce1b9c7cbfa;60;1
177;41789;B-1;0601;015;grau-meliert;005;M;B-1-34-B-2;HAKRO Kapuzen-Sweatshirt Premium;Team34;20+20+20+17;0601015005;0c659e95-f7a2-4693-8d4d-cad3f561fb37;97f462cc-e6ef-4ede-927c-57014d9eee94;77;1
178;41790;B-1;0601;015;grau-meliert;006;L;B-1-33-B-2;HAKRO Kapuzen-Sweatshirt Premium;Team34;7+20+20+20;0601015006;3cb382a3-190c-45a2-b3a8-341a56344bd1;d61cfcd2-6030-4629-b030-c6e4d33feaa6;67;1
179;41791;B-1;0601;015;grau-meliert;007;XL;B-1-34-B-3;HAKRO Kapuzen-Sweatshirt Premium;Team34;15+15+15+15+15+9;0601015007;2c8d9dc2-3f3b-4e98-a4c5-80efcfd064ee;1c21e5c7-40e7-42c7-ba7e-c54719a07c2a;84;1
180;41792;B-1;0601;015;grau-meliert;008;2XL;B-1-34-B-4;HAKRO Kapuzen-Sweatshirt Premium;Team34;15+15+14;0601015008;88bf23e7-06f3-4f59-a7ab-903bc1ce06e2;0dd532d9-ceb4-4f0f-af0e-fc3c2760c412;44;1
181;41793;B-1;0601;015;grau-meliert;009;3XL;B-1-33-B-4;HAKRO Kapuzen-Sweatshirt Premium;Team34;15+15+15+9;0601015009;a6ca3157-e9a0-462a-8a86-d60fd24645f5;a7392d99-7d6f-4d14-b287-b906841f6ab1;54;1
182;41794;B-1;0601;005;schwarz;003;XS;B-1-36-B-1;HAKRO Kapuzen-Sweatshirt Premium;Team34;20+11;0601005003;e8b042d3-d2bb-4512-88ea-e16c853fa356;93fbee41-bfc9-4494-b3e5-30933d4c871d;31;1
183;41795;B-1;0601;005;schwarz;004;S;B-1-35-B-1;HAKRO Kapuzen-Sweatshirt Premium;Team34;15;0601005004;0ce6a3dc-cbb1-4fab-b6f9-ce20028b7c77;00697838-a8d7-496a-ba17-3d19937e3b7f;15;1
184;41796;B-1;0601;005;schwarz;005;M;B-1-36-B-2;HAKRO Kapuzen-Sweatshirt Premium;Team34;20+20+15;0601005005;5b1a425e-01c6-4ee5-8a7c-ceb8626230c1;451cfd1d-cf21-4e99-a1a1-c05ea7c7251a;55;1
185;41797;B-1;0601;005;schwarz;006;L;B-1-35-B-2;HAKRO Kapuzen-Sweatshirt Premium;Team34;15;0601005006;ad46353a-ae27-4256-9838-5fca29ba19a7;b9941e22-898a-42a1-bb3c-aa15c0510d88;15;1
186;41798;B-1;0601;005;schwarz;007;XL;B-1-36-B-3;HAKRO Kapuzen-Sweatshirt Premium;Team34;13+14+4;0601005007;e38c819d-9269-4c40-a182-aa6b7a28535e;aeff1e85-4e87-4e4e-9f4b-a66d1d2eedac;31;1
187;41799;B-1;0601;005;schwarz;008;2XL;B-1-36-B-4;HAKRO Kapuzen-Sweatshirt Premium;Team34;0;0601005008;29dc1517-593b-464f-a602-82e05f3b3a56;e2ac73df-6ea4-46ac-aaae-7b5ce46defea;0;1
188;41800;B-1;0601;005;schwarz;009;3XL;B-1-35-B-4;HAKRO Kapuzen-Sweatshirt Premium;Team34;1;0601005009;0482e991-5f3a-4629-8ca0-99e09dd2dce2;28f370c4-be05-43a4-a6c7-9f18431b8f49;1;1
189;41801;C-1;0605;005;schwarz;003;XS;C-1-01-A-1;HAKRO Kapuzen-Sweatjacke Premium;Team34;20+20+18;0605005003;b70c0959-a4fe-4f08-af75-2a9ee9ce70d2;3c6f0cc3-426e-4045-8ead-936a94b5e796;58;1
190;41802;C-1;0605;005;schwarz;004;S;C-1-02-A-1;HAKRO Kapuzen-Sweatjacke Premium;Team34;20+16;0605005004;63a6d5c4-65a7-4914-a1ed-864ee049feb3;44d63259-e4ab-4e1b-a17b-02cadfabb57e;36;1
191;41803;C-1;0605;005;schwarz;005;M;C-1-01-A-2;HAKRO Kapuzen-Sweatjacke Premium;Team34;0;0605005005;0bb0f1fb-6f3f-4f43-b5b7-4f3552a31adb;059fb431-d372-4884-9059-6fa325cd1485;0;1
192;41804;C-1;0605;005;schwarz;006;L;C-1-02-A-2;HAKRO Kapuzen-Sweatjacke Premium;Team34;20+20+11;0605005006;40d0108e-469e-41c3-a607-9212990e43f6;e7ed1e45-2b19-4b85-8513-a8890d3e2367;51;1
193;41805;C-1;0605;005;schwarz;007;XL;C-1-01-A-3;HAKRO Kapuzen-Sweatjacke Premium;Team34;15+15+15+15+6;0605005007;daf60dfd-0713-4ca0-a951-d4b1440686c5;926d32ee-9afd-4dd1-8b15-c9f9aa1d04b1;66;1
194;41806;C-1;0605;005;schwarz;008;2XL;C-1-01-A-4;HAKRO Kapuzen-Sweatjacke Premium;Team34;15+15+15+9;0605005008;f956619c-2a58-4cc1-8226-1bcc4086760b;bc819a67-1e3f-46ea-80a3-906c320cb42e;54;1
195;41807;C-1;0605;005;schwarz;009;3XL;C-1-02-A-4;HAKRO Kapuzen-Sweatjacke Premium;Team34;15+15+10+4;0605005009;0e648d2f-27f4-4464-aba3-b41c50789af9;4af3f2f5-24ca-45aa-9080-b73c758afb64;44;1
196;41808;C-1;0605;015;grau-meliert;003;XS;C-1-03-A-1;HAKRO Kapuzen-Sweatjacke Premium;Team34;19+20+2;0605015003;b222fbce-a6d6-4bf2-ad0e-9f3058f285fa;2e119a4f-3ae8-410b-955d-c7ba3cd1c768;41;1
197;41809;C-1;0605;015;grau-meliert;004;S;C-1-04-A-1;HAKRO Kapuzen-Sweatjacke Premium;Team34;2+20+19+20;0605015004;8d535c73-222d-4f58-9bd7-eed064817e09;2eeadb28-1d59-409f-9be0-3e855d3e8d38;61;1
198;41810;C-1;0605;015;grau-meliert;005;M;C-1-03-A-2;HAKRO Kapuzen-Sweatjacke Premium;Team34;10;0605015005;d7442b17-cab4-4bd5-9c58-b8ef88643296;d321f69f-aec0-4584-a392-cda0dbcf1ec1;10;1
199;41811;C-1;0605;015;grau-meliert;006;L;C-1-04-A-2;HAKRO Kapuzen-Sweatjacke Premium;Team34;16+3;0605015006;abd8f9c4-e8bc-4ca4-b78a-1285dcd8b4a7;1c62456c-c62e-4ccf-92da-19064e04c5b0;19;1
200;41812;C-1;0605;015;grau-meliert;007;XL;C-1-03-A-3;HAKRO Kapuzen-Sweatjacke Premium;Team34;0+6;0605015007;41d44472-8a5c-4e98-b248-a81cc6c0b9b2;2856aa52-2674-4a00-ad32-c52fde6fe789;6;1
201;41813;C-1;0605;015;grau-meliert;008;2XL;C-1-03-A-4;HAKRO Kapuzen-Sweatjacke Premium;Team34;6;0605015008;fa4a899f-d13f-4af0-bc17-d0795b4d57af;be0ead43-0110-4322-a2e3-edec2304a4ad;6;1
202;41814;C-1;0605;015;grau-meliert;009;3XL;C-1-04-A-4;HAKRO Kapuzen-Sweatjacke Premium;Team34;15+4;0605015009;246d198e-7ebb-4b5b-9895-14a0e42d8b84;38c19a92-8719-46b1-ab65-d6884f75a0da;19;1
203;41815;C-1;0605;034;tinte;003;XS;C-1-05-A-1;HAKRO Kapuzen-Sweatjacke Premium;Team34;20+1;0605034003;a8d30f31-a291-4ef7-9083-2bb47f4dae9c;328bd861-0d75-4adb-b672-e42737458038;21;1
204;41816;C-1;0605;034;tinte;004;S;C-1-06-A-1;HAKRO Kapuzen-Sweatjacke Premium;Team34;12;0605034004;88433ef4-998a-4150-91fd-579e101282dd;1740e755-8965-462e-8682-8ac152df1364;12;1
205;41817;C-1;0605;034;tinte;005;M;C-1-05-A-2;HAKRO Kapuzen-Sweatjacke Premium;Team34;15+10;0605034005;e7ebedc0-5735-4a78-8cc8-e7f02c10ddad;58bfc077-afff-401f-a981-77f137c002e2;25;1
206;41818;C-1;0605;034;tinte;006;L;C-1-06-A-2;HAKRO Kapuzen-Sweatjacke Premium;Team34;5+20;0605034006;708790db-f98b-4447-a328-e05caa473aee;c69483ec-7885-41b5-ad4f-712a365bea49;25;1
207;41819;C-1;0605;034;tinte;007;XL;C-1-05-A-3;HAKRO Kapuzen-Sweatjacke Premium;Team34;3+10;0605034007;873cf018-aede-48b2-9cb8-15b4d488063d;53f144af-72f4-46f3-9769-20015f93ff57;13;1
208;41820;C-1;0605;034;tinte;008;2XL;C-1-05-A-4;HAKRO Kapuzen-Sweatjacke Premium;Team34;2+18;0605034008;28e19f67-5230-49b2-91d7-49d0004945e4;65446f12-2cbe-422c-9e95-43647d3b20ca;20;1
209;41821;C-1;0605;034;tinte;009;3XL;C-1-06-A-4;HAKRO Kapuzen-Sweatjacke Premium;Team34;15+14;0605034009;4d771e7c-af67-46b3-9b0c-f2cd7ee731c1;4638fe7d-6e1d-4118-853b-81a4e0da028d;29;1
210;41822;C-1;0605;002;rot;003;XS;C-1-07-A-1;HAKRO Kapuzen-Sweatjacke Premium;Team37;17;0605002003;ae700990-b988-4a91-a4b6-ccebf78a4dc2;c4f88d1c-b84f-4c9c-9ed2-a3de58102625;17;1
211;41823;C-1;0605;002;rot;004;S;C-1-08-A-1;HAKRO Kapuzen-Sweatjacke Premium;Team37;14;0605002004;8c6ecfcb-bfc0-4f1b-909b-46cf43091a73;86bb4da3-b5da-470f-8c97-0e061e34d630;14;1
212;41824;C-1;0605;002;rot;005;M;C-1-07-A-2;HAKRO Kapuzen-Sweatjacke Premium;Team37;80+1;0605002005;f4cd35fe-9dc9-48e5-9d62-1512c6529546;f8b37a74-5e0d-4535-8bf4-a82b2f9275ed;81;1
213;41825;C-1;0605;002;rot;006;L;C-1-08-A-2;HAKRO Kapuzen-Sweatjacke Premium;Team37;2;0605002006;331f71a0-bcff-4cef-88e4-392d973954cd;3b30a3d6-19a5-4ce8-bf55-1d55b907aa72;2;1
214;41826;C-1;0605;002;rot;007;XL;C-1-07-A-3;HAKRO Kapuzen-Sweatjacke Premium;Team37;10+9;0605002007;9f700c13-c747-43be-b6b9-2febb59e3e7f;d2d51e0c-93ac-4fd5-a1a5-6f684d2019e8;19;1
215;41827;C-1;0605;002;rot;008;2XL;C-1-07-A-4;HAKRO Kapuzen-Sweatjacke Premium;Team37;10+10+10+3;0605002008;efd83032-1d69-4f37-a831-c8765a3d7f88;57f8b609-0459-4fc2-bd6b-98c73fab52aa;33;1
216;41828;C-1;0605;002;rot;009;3XL;C-1-08-A-4;HAKRO Kapuzen-Sweatjacke Premium;Team37;10+10+20+7;0605002009;78ba2ec6-fb01-484d-8be2-41bb3aec9d30;b18dbf04-a3f4-4da8-9e1b-1ab0a8136dfc;47;1
217;41829;C-1;0840;034;tinte;003;XS;C-1-09-A-1;HAKRO Fleecejacke Langley;Team37;15+15+15+15;0840034003;143e6cd4-d6fc-443b-a7f4-e59271bb722c;dbc5580e-2ac8-4493-bee7-0c44485b097a;60;1
218;41830;C-1;0840;034;tinte;004;S;C-1-10-A-1;HAKRO Fleecejacke Langley;Team37;0;0840034004;0ea9d951-6d6e-4dc5-a821-32319d258a8e;5c283d7f-7f08-4b38-ae18-c35ea7ce7e98;0;1
219;41831;C-1;0840;034;tinte;005;M;C-1-11-A-1;HAKRO Fleecejacke Langley;Team37;15+11;0840034005;8c35d166-f456-4c80-8aae-9e677df2b0a2;03b18cdd-d8b7-4fc2-a4f1-52d427c3044e;26;1
